"path","artifact_class","physical_owner","proposed_module","audit_state"
"docs/research/records/r-096-browser-adapter-alpha-contract.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-097-named-alpha-private-resolution.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-098-alpha-control-manifest.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-099-protected-application-profile.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-100-alpha-qualification-closure.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-101-endpoint-state-attachment-profile.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-102-endpoint-liveness-lock.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-103-target-link-v1.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-104-route-relay-setup-v1.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-105-service-introduction-handoff-v1.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-106-target-reachability-alpha.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-107-private-lookup-entry-carrier.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-108-alpha-control-reader-v1.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-109-state-transit-grant-v1.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-110-safe-endpoint-replacement.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-111-authority-recovery-removal.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-112-ubuntu-installed-profile.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-113-alpha-corpus-distribution-floor.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-114-application-transparent-browser-service.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-115-named-browser-entry.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-116-canonical-name-time-materialization.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-117-firefox-browser-entry-delivery.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-118-participant-transit-credential-lifecycle.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-119-closed-alpha-release-signing-operation.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-120-bounded-alpha-input-signing.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-121-functional-alpha-state-authority.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-122-rc3-successor-qualification-continuity.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-123-separated-alpha-transition-contracts.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-124-public-control-candidate-evidence.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-125-controlled-project-control-transitions.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-126-project-control-canonical-name-lifecycle.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-127-project-control-root-claims.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-128-headless-participant-acquisition.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-129-headless-network-product-boundary.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-130-transit-issuer-bootstrap.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-131-headless-publisher-authority-acquisition.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-132-headless-publication-readiness.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-133-role-scoped-transit-grant-acquisition.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-134-retire-completed-local-ceremonies.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-135-transit-issuer-generation-continuity.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-136-user-route-orchestration-ownership.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-137-c0-stress-test.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-140-quic-go-v0-62-c0-requalification.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-141-publisher-early-supersession.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-142-service-credential-renewal.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-143-source-tls-renewal.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-144-headless-bootstrap-delivery.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-145-offline-enrollment-owner-contracts.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-146-non-administrative-network-consensus.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-147-contributor-resource-controls.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-148-shared-resource-contributor-benefits.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-149-autonomy-transition.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-149-voting-core-design.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-149-voting-work-packages.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-150-common-protection-baseline.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-151-privacy-anonymity-integration.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-152-closed-scheme-contract.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-152-common-privacy-design.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-153-bootstrap-child-restriction.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-154-join-data-lane-transition.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-155-retire-old-node-starts.md","research-record","docs/research/records","","unreviewed"
"docs/research/records/r-156-retire-name-operator-network-adapters.md","research-record","docs/research/records","","unreviewed"
"docs/research/template.md","research-register","docs/research","","unreviewed"
"docs/security/threat-model.md","current-document","docs/security","","unreviewed"
"docs/technical/alpha-control-transition.md","current-document","docs/technical","","unreviewed"
"docs/technical/application-confinement.md","current-document","docs/technical","","unreviewed"
"docs/technical/common-privacy-architecture.md","current-document","docs/technical","","unreviewed"
"docs/technical/endpoint-service-runtime.md","current-document","docs/technical","","unreviewed"
"docs/technical/enrollment-verification.md","current-document","docs/technical","","unreviewed"
"docs/technical/naming.md","current-document","docs/technical","","unreviewed"
"docs/technical/network-route-node.md","current-document","docs/technical","","unreviewed"
"docs/technical/private-admission.md","current-document","docs/technical","","unreviewed"
"docs/technical/private-reachability.md","current-document","docs/technical","","unreviewed"
"docs/technical/protected-route-protocol.md","current-document","docs/technical","","unreviewed"
"docs/technical/release-update-custody.md","current-document","docs/technical","","unreviewed"
"docs/technical/transit-grant-acquisition.md","current-document","docs/technical","","unreviewed"
"experiments/r-149-coupled-feasibility/README.md","experiment","experiments/r-149-coupled-feasibility","","unreviewed"
"experiments/r-149-coupled-feasibility/calculate.py","experiment","experiments/r-149-coupled-feasibility","","unreviewed"
"experiments/r-149-operation-invariants/README.md","experiment","experiments/r-149-operation-invariants","","unreviewed"
"experiments/r-149-operation-invariants/analyze.py","experiment","experiments/r-149-operation-invariants","","unreviewed"
"experiments/r-149-task-committees/README.md","experiment","experiments/r-149-task-committees","","unreviewed"
"experiments/r-149-task-committees/analyze.py","experiment","experiments/r-149-task-committees","","unreviewed"
"experiments/r-149-voting-envelope/README.md","experiment","experiments/r-149-voting-envelope","","unreviewed"
"experiments/r-149-voting-envelope/analyze.py","experiment","experiments/r-149-voting-envelope","","unreviewed"
"experiments/r-152-contract-probes/README.md","experiment","experiments/r-152-contract-probes","","unreviewed"
"experiments/r-152-contract-probes/confinement_probe.go","experiment","experiments/r-152-contract-probes","","unreviewed"
"experiments/r-152-contract-probes/cost_model.go","experiment","experiments/r-152-contract-probes","","unreviewed"
"experiments/r-152-contract-probes/run_confinement.sh","experiment","experiments/r-152-contract-probes","","unreviewed"
"experiments/r-152-contract-probes/token_composition.go","experiment","experiments/r-152-contract-probes","","unreviewed"
"go.mod","repository-root",".","","unreviewed"
"go.sum","repository-root",".","","unreviewed"
"internal/alphacontrol/catalog_codec.go","production-go","internal/alphacontrol","alpha-control-reader","package-contract-pass"
"internal/alphacontrol/catalog_test.go","go-test","internal/alphacontrol","","unreviewed"
"internal/alphacontrol/catalog_v2.go","production-go","internal/alphacontrol","alpha-control-reader","package-contract-pass"
"internal/alphacontrol/catalog_v2_test.go","go-test","internal/alphacontrol","","unreviewed"
"internal/alphacontrol/component_statement.go","production-go","internal/alphacontrol","alpha-control-reader","package-contract-pass"
"internal/alphacontrol/contract.go","production-go","internal/alphacontrol","alpha-control-reader","package-contract-pass"
"internal/alphacontrol/doc.go","production-go","internal/alphacontrol","alpha-control-reader","package-contract-pass"
"internal/alphacontrol/fixture_encoding_test.go","go-test","internal/alphacontrol","","unreviewed"
"internal/alphacontrol/inspect.go","production-go","internal/alphacontrol","alpha-control-reader","package-contract-pass"
"internal/alphacontrol/inspection/aca2_corpus.go","production-go","internal/alphacontrol/inspection","enrollment-control-inspection","package-contract-pass"
"internal/alphacontrol/inspection/compatibility_verifier_test.go","go-test","internal/alphacontrol/inspection","","unreviewed"
"internal/alphacontrol/inspection/contract.go","production-go","internal/alphacontrol/inspection","enrollment-control-inspection","package-contract-pass"
"internal/alphacontrol/inspection/corpus_component.go","production-go","internal/alphacontrol/inspection","enrollment-control-inspection","package-contract-pass"
"internal/alphacontrol/inspection/corpus_component_test.go","go-test","internal/alphacontrol/inspection","","unreviewed"
